OF_id,fornecedor,data_emissao,prazo_entrega,data_entrega_real,valor,categoria,dias_prazo,dias_para_vencer,dias_entrega_real,valor_log,atraso,taxa_atraso_fornecedor,total_of_fornecedor,valor_medio_fornecedor
697,Fornecedor_13,2023-03-08,2023-03-15,2023-03-14,28064.08,Insumos,7,-1172,6,10.242281377897802,0,0.2786885245901639,61,27560.733770491803
698,Fornecedor_16,2023-08-28,2023-09-05,2023-09-03,17013.4,Equipamentos,8,-998,6,9.74181532331002,0,0.2545454545454545,55,23819.375818181816
699,Fornecedor_19,2023-03-03,2023-03-15,2023-03-15,19455.85,Tecnologia,12,-1172,12,9.875954472133955,0,0.3793103448275862,58,30085.888275862068
700,Fornecedor_16,2023-07-31,2023-08-12,2023-08-11,8131.43,Insumos,12,-1022,11,9.003615050871176,0,0.2545454545454545,55,23819.375818181816
701,Fornecedor_12,2023-04-07,2023-04-19,2023-04-19,6436.68,Medicamentos,12,-1137,12,8.769923505746133,0,0.20512820512820512,39,27436.36
702,Fornecedor_13,2023-02-28,2023-03-21,2023-03-21,16714.14,Insumos,21,-1166,21,9.724070174529563,0,0.2786885245901639,61,27560.733770491803
703,Fornecedor_10,2023-08-21,2023-08-28,2023-08-26,22835.31,Medicamentos,7,-1006,5,10.036107092048937,0,0.34545454545454546,55,25275.839636363635
704,Fornecedor_17,2023-10-14,2023-10-24,2023-10-23,29014.79,Equipamentos,10,-949,9,10.275595443550278,0,0.37037037037037035,54,25592.20962962963
705,Fornecedor_18,2023-07-05,2023-07-16,2023-07-19,26416.87,Medicamentos,11,-1049,14,10.181795954084427,1,0.3409090909090909,44,23445.405000000002
706,Fornecedor_1,2023-04-07,2023-04-30,2023-05-06,23332.97,Equipamentos,23,-1126,29,10.057665517705423,1,0.39215686274509803,51,26938.735098039215
707,Fornecedor_3,2023-10-30,2023-11-23,2023-11-21,5549.65,Insumos,24,-919,22,8.621670316999923,0,0.24444444444444444,45,23814.126444444442
708,Fornecedor_12,2023-12-06,2023-12-26,2023-12-25,16284.0,Equipamentos,20,-886,19,9.697999717710333,0,0.20512820512820512,39,27436.36
709,Fornecedor_14,2023-10-25,2023-11-13,2023-11-11,32594.12,Tecnologia,19,-929,17,10.391917862898111,0,0.3404255319148936,47,27536.185319148935
710,Fornecedor_10,2023-10-04,2023-10-17,2023-10-19,33257.3,Insumos,13,-956,15,10.412059638993249,1,0.34545454545454546,55,25275.839636363635
711,Fornecedor_8,2023-02-10,2023-02-28,2023-02-27,30311.12,Equipamentos,18,-1187,17,10.319302911518788,0,0.3269230769230769,52,28221.404230769233
712,Fornecedor_18,2023-04-21,2023-05-08,2023-05-13,13551.06,Medicamentos,17,-1118,22,9.514293844272826,1,0.3409090909090909,44,23445.405000000002
713,Fornecedor_7,2023-05-13,2023-05-23,2023-05-21,28233.19,Tecnologia,10,-1103,8,10.248288933896603,0,0.3269230769230769,52,26954.52903846154
714,Fornecedor_2,2023-09-23,2023-10-09,2023-10-09,22058.7,Medicamentos,16,-964,16,10.001507693440317,0,0.23255813953488372,43,24466.852790697674
715,Fornecedor_10,2023-05-05,2023-05-25,2023-05-24,35887.5,Medicamentos,20,-1101,19,10.488172188896552,0,0.34545454545454546,55,25275.839636363635
716,Fornecedor_5,2023-08-07,2023-08-26,2023-08-26,5344.27,Equipamentos,19,-1008,19,8.583967336682864,0,0.41304347826086957,46,26724.331521739132
717,Fornecedor_5,2023-03-16,2023-04-07,2023-04-09,16335.82,Equipamentos,22,-1149,24,9.701176735031062,1,0.41304347826086957,46,26724.331521739132
718,Fornecedor_9,2023-05-30,2023-06-06,2023-06-06,26103.82,Medicamentos,7,-1089,7,10.169875250590081,0,0.22727272727272727,44,26572.065454545453
719,Fornecedor_15,2023-09-04,2023-09-15,2023-09-15,22513.74,Medicamentos,11,-988,11,10.02192548481201,0,0.34615384615384615,52,27936.5375
720,Fornecedor_15,2023-06-16,2023-07-01,2023-07-05,36990.12,Insumos,15,-1064,19,10.518433162821752,1,0.34615384615384615,52,27936.5375
721,Fornecedor_6,2023-10-21,2023-10-31,2023-10-29,2374.82,Tecnologia,10,-942,8,7.773097920037028,0,0.28888888888888886,45,26625.86022222222
722,Fornecedor_17,2023-02-13,2023-03-01,2023-02-28,20046.94,Equipamentos,16,-1186,15,9.905881684314132,0,0.37037037037037035,54,25592.20962962963
723,Fornecedor_16,2023-04-14,2023-05-01,2023-05-07,19536.06,Tecnologia,17,-1125,23,9.880068453682789,1,0.2545454545454545,55,23819.375818181816
724,Fornecedor_8,2023-02-03,2023-02-14,2023-02-20,7408.62,Tecnologia,11,-1201,17,8.910534434923882,1,0.3269230769230769,52,28221.404230769233
725,Fornecedor_12,2023-04-06,2023-04-19,2023-04-19,49156.76,Insumos,13,-1137,13,10.802789997141426,0,0.20512820512820512,39,27436.36
726,Fornecedor_5,2023-07-19,2023-08-05,2023-08-04,47089.21,Equipamentos,17,-1029,16,10.759820402773208,0,0.41304347826086957,46,26724.331521739132
727,Fornecedor_4,2023-03-11,2023-03-30,2023-04-02,7196.49,Medicamentos,19,-1157,22,8.881487633114057,1,0.32,50,24059.582799999996
728,Fornecedor_10,2023-07-18,2023-08-06,2023-08-04,37060.32,Medicamentos,19,-1028,17,10.520329117121939,0,0.34545454545454546,55,25275.839636363635
729,Fornecedor_16,2023-01-24,2023-02-16,2023-02-15,26147.83,Tecnologia,23,-1199,22,10.171559726618316,0,0.2545454545454545,55,23819.375818181816
730,Fornecedor_5,2023-08-03,2023-08-15,2023-08-14,5665.01,Medicamentos,12,-1019,11,8.642240445302424,0,0.41304347826086957,46,26724.331521739132
731,Fornecedor_16,2023-04-17,2023-05-10,2023-05-10,9001.4,Tecnologia,23,-1116,23,9.105246487435787,0,0.2545454545454545,55,23819.375818181816
732,Fornecedor_5,2023-02-09,2023-02-23,2023-02-28,6950.83,Medicamentos,14,-1192,19,8.846760213251532,1,0.41304347826086957,46,26724.331521739132
733,Fornecedor_13,2023-02-01,2023-02-20,2023-02-26,49768.32,Medicamentos,19,-1195,25,10.815154008910156,1,0.2786885245901639,61,27560.733770491803
734,Fornecedor_17,2023-10-21,2023-10-27,2023-10-26,44742.01,Tecnologia,6,-946,5,10.708690510385019,0,0.37037037037037035,54,25592.20962962963
735,Fornecedor_14,2023-02-08,2023-02-28,2023-02-26,15370.21,Insumos,20,-1187,18,9.640251558222557,0,0.3404255319148936,47,27536.185319148935
736,Fornecedor_13,2023-07-04,2023-07-18,2023-07-19,34923.81,Insumos,14,-1047,15,10.460952743881302,1,0.2786885245901639,61,27560.733770491803
737,Fornecedor_20,2023-12-10,2023-12-27,2023-12-26,37490.82,Insumos,17,-885,16,10.531878054830633,0,0.3220338983050847,59,21740.94559322034
738,Fornecedor_8,2023-03-08,2023-03-26,2023-03-26,17573.81,Medicamentos,18,-1161,18,9.774221905809618,0,0.3269230769230769,52,28221.404230769233
739,Fornecedor_8,2023-09-24,2023-10-03,2023-10-05,24907.12,Equipamentos,9,-970,11,10.12294913370998,1,0.3269230769230769,52,28221.404230769233
740,Fornecedor_4,2023-01-17,2023-01-29,2023-01-29,9736.38,Insumos,12,-1217,12,9.183727366611413,0,0.32,50,24059.582799999996
741,Fornecedor_13,2023-10-14,2023-10-24,2023-10-24,47391.53,Medicamentos,10,-949,10,10.766219900327073,0,0.2786885245901639,61,27560.733770491803
742,Fornecedor_20,2023-12-31,2024-01-11,2024-01-09,40514.75,Tecnologia,11,-870,9,10.609446066385834,0,0.3220338983050847,59,21740.94559322034
743,Fornecedor_13,2023-07-07,2023-07-23,2023-07-23,4667.62,Insumos,16,-1042,16,8.448618803781274,0,0.2786885245901639,61,27560.733770491803
744,Fornecedor_8,2023-02-23,2023-03-01,2023-03-01,28181.91,Equipamentos,6,-1186,6,10.246471044847993,0,0.3269230769230769,52,28221.404230769233
745,Fornecedor_8,2023-05-02,2023-05-26,2023-05-30,49236.95,Equipamentos,24,-1100,28,10.804419946612873,1,0.3269230769230769,52,28221.404230769233
746,Fornecedor_3,2023-08-29,2023-09-19,2023-09-25,26877.66,Tecnologia,21,-984,27,10.199087942203997,1,0.24444444444444444,45,23814.126444444442
747,Fornecedor_2,2023-09-01,2023-09-19,2023-09-18,48938.89,Equipamentos,18,-984,17,10.798348089343953,0,0.23255813953488372,43,24466.852790697674
748,Fornecedor_6,2023-11-02,2023-11-15,2023-11-15,3598.24,Equipamentos,13,-927,13,8.188477991046003,0,0.28888888888888886,45,26625.86022222222
749,Fornecedor_3,2023-12-30,2024-01-06,2024-01-05,18504.02,Tecnologia,7,-875,6,9.825797325608649,0,0.24444444444444444,45,23814.126444444442
750,Fornecedor_8,2023-06-24,2023-06-29,2023-06-27,13740.41,Medicamentos,5,-1066,3,9.528169180598596,0,0.3269230769230769,52,28221.404230769233
751,Fornecedor_3,2023-06-05,2023-06-25,2023-06-25,14250.88,Tecnologia,20,-1070,20,9.564644106819385,0,0.24444444444444444,45,23814.126444444442
752,Fornecedor_10,2023-06-11,2023-07-05,2023-07-04,37241.96,Equipamentos,24,-1060,23,10.525218212657633,0,0.34545454545454546,55,25275.839636363635
753,Fornecedor_7,2023-11-25,2023-12-04,2023-12-09,42820.65,Equipamentos,9,-908,14,10.66479909479689,1,0.3269230769230769,52,26954.52903846154
754,Fornecedor_11,2023-03-10,2023-03-22,2023-03-20,41633.6,Medicamentos,12,-1165,10,10.636686831322221,0,0.125,48,25942.747083333335
755,Fornecedor_14,2023-02-09,2023-02-15,2023-02-17,20221.51,Medicamentos,6,-1200,8,9.914551619390688,1,0.3404255319148936,47,27536.185319148935
756,Fornecedor_14,2023-12-20,2024-01-02,2024-01-02,12514.5,Equipamentos,13,-879,13,9.434723155125344,0,0.3404255319148936,47,27536.185319148935
757,Fornecedor_5,2023-02-03,2023-02-16,2023-02-15,44821.6,Equipamentos,13,-1199,12,10.710467755489459,0,0.41304347826086957,46,26724.331521739132
758,Fornecedor_19,2023-09-28,2023-10-03,2023-10-02,17339.11,Insumos,5,-970,4,9.760777594028367,0,0.3793103448275862,58,30085.888275862068
759,Fornecedor_7,2023-03-19,2023-03-30,2023-03-29,5794.55,Equipamentos,11,-1157,10,8.6648456606749,0,0.3269230769230769,52,26954.52903846154
760,Fornecedor_20,2023-03-03,2023-03-08,2023-03-06,11100.73,Tecnologia,5,-1179,3,9.314856231012019,0,0.3220338983050847,59,21740.94559322034
761,Fornecedor_14,2023-12-08,2023-12-20,2023-12-18,41082.53,Insumos,12,-892,10,10.623362590243625,0,0.3404255319148936,47,27536.185319148935
762,Fornecedor_17,2023-02-06,2023-02-17,2023-02-17,48060.98,Medicamentos,11,-1198,11,10.780246706943698,0,0.37037037037037035,54,25592.20962962963
763,Fornecedor_4,2023-09-26,2023-10-18,2023-10-18,36311.32,Insumos,22,-955,22,10.49991235661124,0,0.32,50,24059.582799999996
764,Fornecedor_20,2023-10-10,2023-11-02,2023-11-06,15952.78,Tecnologia,23,-940,27,9.677451070730767,1,0.3220338983050847,59,21740.94559322034
765,Fornecedor_15,2023-12-05,2023-12-16,2023-12-15,18497.57,Tecnologia,11,-896,10,9.82544871078153,0,0.34615384615384615,52,27936.5375
766,Fornecedor_8,2023-09-08,2023-09-16,2023-09-15,12575.28,Medicamentos,8,-987,7,9.439567779052178,0,0.3269230769230769,52,28221.404230769233
767,Fornecedor_2,2023-01-13,2023-01-28,2023-02-03,3922.09,Tecnologia,15,-1218,21,8.274634887572704,1,0.23255813953488372,43,24466.852790697674
768,Fornecedor_11,2023-08-22,2023-09-14,2023-09-14,44894.17,Tecnologia,23,-989,23,10.712085495560949,0,0.125,48,25942.747083333335
769,Fornecedor_12,2023-12-22,2024-01-12,2024-01-12,27709.71,Medicamentos,21,-869,21,10.22957426004772,0,0.20512820512820512,39,27436.36
770,Fornecedor_1,2023-10-09,2023-10-31,2023-10-31,31234.92,Medicamentos,22,-942,22,10.349323993631891,0,0.39215686274509803,51,26938.735098039215
771,Fornecedor_15,2023-08-18,2023-09-03,2023-09-03,19400.89,Insumos,16,-1000,16,9.87312576298655,0,0.34615384615384615,52,27936.5375
772,Fornecedor_9,2023-06-19,2023-07-08,2023-07-08,9496.01,Equipamentos,19,-1057,19,9.158732291206492,0,0.22727272727272727,44,26572.065454545453
773,Fornecedor_1,2023-04-18,2023-05-03,2023-05-08,11733.1,Equipamentos,15,-1123,20,9.370254411692546,1,0.39215686274509803,51,26938.735098039215
774,Fornecedor_1,2023-02-25,2023-03-08,2023-03-07,29077.1,Medicamentos,11,-1179,10,10.277740592511526,0,0.39215686274509803,51,26938.735098039215
775,Fornecedor_10,2023-02-25,2023-03-10,2023-03-09,33564.68,Insumos,13,-1177,12,10.421259395366206,0,0.34545454545454546,55,25275.839636363635
776,Fornecedor_13,2023-05-24,2023-05-31,2023-06-05,39533.53,Insumos,7,-1095,12,10.584929746234033,1,0.2786885245901639,61,27560.733770491803
777,Fornecedor_17,2023-10-24,2023-10-30,2023-10-31,21836.54,Medicamentos,6,-943,7,9.99138578615214,1,0.37037037037037035,54,25592.20962962963
778,Fornecedor_16,2023-11-13,2023-11-18,2023-11-16,11422.21,Medicamentos,5,-924,3,9.343402529527145,0,0.2545454545454545,55,23819.375818181816
779,Fornecedor_14,2023-03-12,2023-03-29,2023-03-29,18592.37,Insumos,17,-1158,17,9.830560344544413,0,0.3404255319148936,47,27536.185319148935
780,Fornecedor_16,2023-06-28,2023-07-09,2023-07-14,16722.39,Tecnologia,11,-1056,16,9.72456361728362,1,0.2545454545454545,55,23819.375818181816
781,Fornecedor_1,2023-06-10,2023-06-20,2023-06-21,49375.26,Equipamentos,10,-1075,11,10.807225020865161,1,0.39215686274509803,51,26938.735098039215
782,Fornecedor_11,2023-08-07,2023-08-17,2023-08-16,26337.75,Equipamentos,10,-1017,9,10.178796517831017,0,0.125,48,25942.747083333335
783,Fornecedor_13,2023-10-04,2023-10-23,2023-10-21,35673.62,Insumos,19,-950,17,10.482194790571418,0,0.2786885245901639,61,27560.733770491803
784,Fornecedor_4,2023-11-05,2023-11-10,2023-11-13,22522.68,Tecnologia,5,-932,8,10.022322479205572,1,0.32,50,24059.582799999996
785,Fornecedor_14,2023-02-08,2023-02-18,2023-02-16,37099.32,Insumos,10,-1197,8,10.521380873895255,0,0.3404255319148936,47,27536.185319148935
786,Fornecedor_20,2023-07-28,2023-08-09,2023-08-13,28323.44,Equipamentos,12,-1025,16,10.251480315180027,1,0.3220338983050847,59,21740.94559322034
787,Fornecedor_7,2023-11-05,2023-11-15,2023-11-13,48356.54,Equipamentos,10,-927,8,10.786377434948532,0,0.3269230769230769,52,26954.52903846154
788,Fornecedor_13,2023-03-31,2023-04-21,2023-04-20,27210.85,Medicamentos,21,-1135,20,10.211407819175761,0,0.2786885245901639,61,27560.733770491803
789,Fornecedor_18,2023-10-03,2023-10-12,2023-10-10,7088.8,Medicamentos,9,-961,7,8.866412410383589,0,0.3409090909090909,44,23445.405000000002
790,Fornecedor_8,2023-03-06,2023-03-11,2023-03-11,47025.31,Medicamentos,5,-1176,5,10.758462511303811,0,0.3269230769230769,52,28221.404230769233
791,Fornecedor_15,2023-02-12,2023-03-02,2023-03-01,22205.38,Tecnologia,18,-1185,17,10.008134913959914,0,0.34615384615384615,52,27936.5375
792,Fornecedor_7,2023-10-31,2023-11-11,2023-11-13,36543.54,Equipamentos,11,-931,13,10.506287069614038,1,0.3269230769230769,52,26954.52903846154
793,Fornecedor_6,2023-04-08,2023-04-13,2023-04-12,47428.76,Tecnologia,5,-1143,4,10.767005158770274,0,0.28888888888888886,45,26625.86022222222
794,Fornecedor_12,2023-01-02,2023-01-12,2023-01-12,23284.03,Tecnologia,10,-1234,10,10.055565943798726,0,0.20512820512820512,39,27436.36
795,Fornecedor_19,2023-03-31,2023-04-20,2023-04-22,48092.84,Equipamentos,20,-1136,22,10.780909381364568,1,0.3793103448275862,58,30085.888275862068
796,Fornecedor_9,2023-02-08,2023-02-18,2023-02-18,35325.21,Insumos,10,-1197,10,10.472380460327738,0,0.22727272727272727,44,26572.065454545453
797,Fornecedor_13,2023-01-19,2023-01-25,2023-01-24,47613.07,Medicamentos,6,-1221,5,10.77088358477721,0,0.2786885245901639,61,27560.733770491803
798,Fornecedor_14,2023-10-23,2023-10-28,2023-11-02,26992.01,Tecnologia,5,-945,10,10.203333222580063,1,0.3404255319148936,47,27536.185319148935
799,Fornecedor_18,2023-12-21,2024-01-07,2024-01-05,20326.79,Insumos,17,-874,15,9.919744194368127,0,0.3409090909090909,44,23445.405000000002
800,Fornecedor_16,2023-05-08,2023-05-29,2023-05-27,30811.95,Medicamentos,21,-1097,19,10.335690335140876,0,0.2545454545454545,55,23819.375818181816
801,Fornecedor_4,2023-09-29,2023-10-04,2023-10-03,21219.69,Medicamentos,5,-969,4,9.962731928133199,0,0.32,50,24059.582799999996
802,Fornecedor_5,2023-10-21,2023-10-27,2023-10-25,11673.47,Insumos,6,-946,4,9.365159685361052,0,0.41304347826086957,46,26724.331521739132
803,Fornecedor_5,2023-06-14,2023-07-08,2023-07-07,45598.64,Medicamentos,24,-1057,23,10.727655100734472,0,0.41304347826086957,46,26724.331521739132
804,Fornecedor_3,2023-12-21,2024-01-11,2024-01-09,28171.84,Insumos,21,-870,19,10.246113672260202,0,0.24444444444444444,45,23814.126444444442
805,Fornecedor_13,2023-05-08,2023-05-22,2023-05-20,35939.91,Medicamentos,14,-1104,12,10.489631479994745,0,0.2786885245901639,61,27560.733770491803
806,Fornecedor_4,2023-08-27,2023-09-13,2023-09-19,17206.53,Tecnologia,17,-990,23,9.75310235769683,1,0.32,50,24059.582799999996
807,Fornecedor_18,2023-09-15,2023-09-30,2023-09-30,35042.08,Equipamentos,15,-973,15,10.464333440730769,0,0.3409090909090909,44,23445.405000000002
808,Fornecedor_12,2023-02-02,2023-02-24,2023-02-24,7548.46,Equipamentos,22,-1191,22,8.929231316506359,0,0.20512820512820512,39,27436.36
809,Fornecedor_10,2023-06-08,2023-06-27,2023-06-27,17291.52,Medicamentos,19,-1068,19,9.758029317044839,0,0.34545454545454546,55,25275.839636363635
810,Fornecedor_15,2023-01-08,2023-01-20,2023-01-21,3520.15,Tecnologia,12,-1226,13,8.166542919781287,1,0.34615384615384615,52,27936.5375
811,Fornecedor_12,2023-04-23,2023-05-10,2023-05-09,26784.75,Tecnologia,17,-1116,16,10.195625308669733,0,0.20512820512820512,39,27436.36
812,Fornecedor_2,2023-02-20,2023-03-04,2023-03-03,43685.4,Insumos,12,-1183,11,10.684792119832279,0,0.23255813953488372,43,24466.852790697674
813,Fornecedor_19,2023-06-28,2023-07-09,2023-07-09,46615.34,Medicamentos,11,-1056,11,10.7497064024294,0,0.3793103448275862,58,30085.888275862068
814,Fornecedor_17,2023-06-10,2023-07-03,2023-07-02,27944.77,Equipamentos,23,-1062,22,10.238021125448363,0,0.37037037037037035,54,25592.20962962963
815,Fornecedor_19,2023-10-27,2023-11-01,2023-11-07,35378.18,Tecnologia,5,-941,11,10.473878790509065,1,0.3793103448275862,58,30085.888275862068
816,Fornecedor_14,2023-07-17,2023-08-01,2023-07-31,13477.82,Equipamentos,15,-1033,14,9.508874843542715,0,0.3404255319148936,47,27536.185319148935
817,Fornecedor_18,2023-01-02,2023-01-19,2023-01-17,21225.18,Insumos,17,-1227,15,9.962990604451646,0,0.3409090909090909,44,23445.405000000002
818,Fornecedor_12,2023-04-08,2023-04-18,2023-04-16,46529.44,Medicamentos,10,-1138,8,10.74786200105876,0,0.20512820512820512,39,27436.36
819,Fornecedor_5,2023-06-29,2023-07-15,2023-07-14,7516.66,Insumos,16,-1050,15,8.925010198307623,0,0.41304347826086957,46,26724.331521739132
820,Fornecedor_15,2023-01-31,2023-02-20,2023-02-19,40239.19,Medicamentos,20,-1195,19,10.602621526432454,0,0.34615384615384615,52,27936.5375
821,Fornecedor_6,2023-03-24,2023-03-31,2023-03-31,18163.09,Insumos,7,-1156,7,9.807201847061325,0,0.28888888888888886,45,26625.86022222222
822,Fornecedor_20,2023-06-27,2023-07-16,2023-07-18,6509.85,Tecnologia,19,-1049,21,8.781225295035684,1,0.3220338983050847,59,21740.94559322034
823,Fornecedor_16,2023-12-04,2023-12-15,2023-12-13,33699.3,Tecnologia,11,-897,9,10.425262018377982,0,0.2545454545454545,55,23819.375818181816
824,Fornecedor_9,2023-08-12,2023-08-27,2023-08-25,17984.41,Medicamentos,15,-1007,13,9.797316152644973,0,0.22727272727272727,44,26572.065454545453
825,Fornecedor_13,2023-09-11,2023-09-17,2023-09-20,26511.51,Tecnologia,6,-986,9,10.185371976053442,1,0.2786885245901639,61,27560.733770491803
826,Fornecedor_11,2023-01-19,2023-01-27,2023-01-27,48989.67,Tecnologia,8,-1219,8,10.799385150799562,0,0.125,48,25942.747083333335
827,Fornecedor_7,2023-06-24,2023-07-08,2023-07-08,24951.64,Medicamentos,14,-1057,14,10.124734907205257,0,0.3269230769230769,52,26954.52903846154
828,Fornecedor_12,2023-06-22,2023-07-04,2023-07-04,31992.62,Tecnologia,12,-1061,12,10.373291786904026,0,0.20512820512820512,39,27436.36
829,Fornecedor_13,2023-08-08,2023-08-19,2023-08-24,46655.95,Equipamentos,11,-1015,16,10.750577176958014,1,0.2786885245901639,61,27560.733770491803
830,Fornecedor_8,2023-05-18,2023-06-01,2023-05-30,39881.41,Tecnologia,14,-1094,12,10.59369065354376,0,0.3269230769230769,52,28221.404230769233
831,Fornecedor_12,2023-03-19,2023-03-24,2023-03-22,42453.83,Insumos,5,-1163,3,10.656195966185663,0,0.20512820512820512,39,27436.36
832,Fornecedor_19,2023-11-16,2023-12-09,2023-12-09,42294.37,Insumos,23,-903,23,10.65243290277882,0,0.3793103448275862,58,30085.888275862068
833,Fornecedor_8,2023-06-01,2023-06-07,2023-06-12,26055.2,Tecnologia,6,-1088,11,10.168011022701863,1,0.3269230769230769,52,28221.404230769233
834,Fornecedor_10,2023-04-06,2023-04-15,2023-04-21,32304.04,Insumos,9,-1141,15,10.38297853418992,1,0.34545454545454546,55,25275.839636363635
835,Fornecedor_15,2023-09-01,2023-09-18,2023-09-18,28347.08,Equipamentos,17,-985,17,10.25231458199474,0,0.34615384615384615,52,27936.5375
836,Fornecedor_20,2023-07-07,2023-07-18,2023-07-17,5402.54,Medicamentos,11,-1047,10,8.594809573325241,0,0.3220338983050847,59,21740.94559322034
837,Fornecedor_2,2023-08-18,2023-09-11,2023-09-10,19239.35,Medicamentos,24,-992,23,9.86476491532243,0,0.23255813953488372,43,24466.852790697674
838,Fornecedor_18,2023-05-06,2023-05-17,2023-05-17,25043.77,Medicamentos,11,-1109,11,10.128420302279794,0,0.3409090909090909,44,23445.405000000002
839,Fornecedor_8,2023-03-06,2023-03-24,2023-03-22,24900.63,Insumos,18,-1163,16,10.122688542157656,0,0.3269230769230769,52,28221.404230769233
840,Fornecedor_16,2023-05-10,2023-05-31,2023-05-30,17703.93,Insumos,21,-1095,20,9.781598410852789,0,0.2545454545454545,55,23819.375818181816
841,Fornecedor_19,2023-03-26,2023-04-02,2023-04-04,17321.41,Insumos,7,-1154,9,9.759756317933125,1,0.3793103448275862,58,30085.888275862068
842,Fornecedor_10,2023-08-22,2023-09-11,2023-09-13,41782.92,Tecnologia,20,-992,22,10.640266855505839,1,0.34545454545454546,55,25275.839636363635
843,Fornecedor_13,2023-03-10,2023-03-17,2023-03-16,5791.12,Equipamentos,7,-1170,6,8.664253652082976,0,0.2786885245901639,61,27560.733770491803
844,Fornecedor_7,2023-02-24,2023-03-08,2023-03-08,38798.01,Medicamentos,12,-1179,12,10.566150009821923,0,0.3269230769230769,52,26954.52903846154
845,Fornecedor_13,2023-01-26,2023-02-10,2023-02-09,46979.99,Tecnologia,15,-1205,14,10.75749833078781,0,0.2786885245901639,61,27560.733770491803
846,Fornecedor_15,2023-09-08,2023-09-30,2023-09-29,38504.03,Equipamentos,22,-973,21,10.558544161092641,0,0.34615384615384615,52,27936.5375
847,Fornecedor_16,2023-02-26,2023-03-21,2023-03-21,4416.3,Tecnologia,23,-1166,23,8.393283928692417,0,0.2545454545454545,55,23819.375818181816
848,Fornecedor_8,2023-04-03,2023-04-10,2023-04-10,19425.5,Insumos,7,-1146,7,9.874393392331752,0,0.3269230769230769,52,28221.404230769233
849,Fornecedor_5,2023-09-22,2023-10-06,2023-10-11,47062.6,Insumos,14,-967,19,10.759255157443071,1,0.41304347826086957,46,26724.331521739132
850,Fornecedor_7,2023-11-29,2023-12-04,2023-12-03,6552.2,Medicamentos,5,-908,4,8.787708758946108,0,0.3269230769230769,52,26954.52903846154
851,Fornecedor_9,2023-06-24,2023-07-06,2023-07-05,29363.72,Medicamentos,12,-1059,11,10.287549232750255,0,0.22727272727272727,44,26572.065454545453
852,Fornecedor_15,2023-01-12,2023-01-22,2023-01-21,29737.79,Medicamentos,10,-1224,9,10.300207533241595,0,0.34615384615384615,52,27936.5375
853,Fornecedor_4,2023-05-17,2023-05-30,2023-05-31,2018.86,Equipamentos,13,-1096,14,7.610783481062721,1,0.32,50,24059.582799999996
854,Fornecedor_18,2023-11-27,2023-12-11,2023-12-09,13570.37,Equipamentos,14,-901,12,9.515717705728578,0,0.3409090909090909,44,23445.405000000002
855,Fornecedor_20,2023-06-01,2023-06-07,2023-06-07,36417.14,Medicamentos,6,-1088,6,10.502822281137242,0,0.3220338983050847,59,21740.94559322034
856,Fornecedor_1,2023-12-11,2023-12-27,2023-12-30,36662.52,Medicamentos,16,-885,19,10.509537534242034,1,0.39215686274509803,51,26938.735098039215
857,Fornecedor_19,2023-08-06,2023-08-13,2023-08-12,21348.93,Insumos,7,-1021,6,9.96880373996287,0,0.3793103448275862,58,30085.888275862068
858,Fornecedor_10,2023-07-30,2023-08-12,2023-08-11,45592.2,Equipamentos,13,-1022,12,10.727513861575549,0,0.34545454545454546,55,25275.839636363635
859,Fornecedor_11,2023-01-06,2023-01-23,2023-01-21,40025.22,Insumos,17,-1223,15,10.597290018349787,0,0.125,48,25942.747083333335
860,Fornecedor_2,2023-06-20,2023-07-06,2023-07-04,40742.11,Tecnologia,16,-1059,14,10.615042024618814,0,0.23255813953488372,43,24466.852790697674
861,Fornecedor_5,2023-10-30,2023-11-12,2023-11-10,25372.22,Tecnologia,13,-930,11,10.141449566100366,0,0.41304347826086957,46,26724.331521739132
862,Fornecedor_11,2023-01-22,2023-01-29,2023-01-28,5321.61,Equipamentos,7,-1217,6,8.579719063533878,0,0.125,48,25942.747083333335
863,Fornecedor_6,2023-04-28,2023-05-21,2023-05-24,8968.9,Medicamentos,23,-1105,26,9.101629806718682,1,0.28888888888888886,45,26625.86022222222
864,Fornecedor_4,2023-03-15,2023-03-29,2023-03-29,47057.86,Equipamentos,14,-1158,14,10.759154437593548,0,0.32,50,24059.582799999996
865,Fornecedor_17,2023-05-27,2023-06-03,2023-06-01,48364.6,Equipamentos,7,-1092,5,10.78654409620495,0,0.37037037037037035,54,25592.20962962963
866,Fornecedor_2,2023-06-01,2023-06-21,2023-06-19,17751.8,Tecnologia,20,-1074,18,9.784298528941768,0,0.23255813953488372,43,24466.852790697674
867,Fornecedor_14,2023-02-15,2023-02-22,2023-02-22,39258.42,Insumos,7,-1193,7,10.57794669441516,0,0.3404255319148936,47,27536.185319148935
868,Fornecedor_6,2023-02-22,2023-03-15,2023-03-17,38712.13,Tecnologia,21,-1172,23,10.56393409796241,1,0.28888888888888886,45,26625.86022222222
869,Fornecedor_18,2023-07-02,2023-07-24,2023-07-22,10065.22,Tecnologia,22,-1041,20,9.216940542849509,0,0.3409090909090909,44,23445.405000000002
870,Fornecedor_6,2023-06-18,2023-06-24,2023-06-24,4017.16,Insumos,6,-1071,6,8.298579365388424,0,0.28888888888888886,45,26625.86022222222
